	cluster_node	PCC	gene_color	cluster_node_color
Y61A9LA.7	2256	0.6470424583995221	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
F02C12.1	2256	0.64449678505022	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
egl-19	2256	0.6439429687880112	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
T24F1.7	2256	0.6410828362846556	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
ZC15.10	2256	0.6317073338260698	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
cka-2	2256	0.6308784153375292	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
sfxn-2	2256	0.6304344166834404	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
D1054.9	2256	0.626212134060216	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
sdpn-1	2256	0.6239320046693454	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
F47B3.3	2256	0.6124354518493715	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
K07E8.6	2256	0.6034726993261861	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
syx-2	2256	0.6023546296190895	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
T10H10.2	2256	0.5995449199058197	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
ZK1010.8	2256	0.5974570386220078	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
gfat-1	2256	0.5829914557305246	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
W06F12.3	2256	0.5752995650762268	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
K07A1.10	2256	0.5726332560951634	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
T23G5.2	2256	0.5662324105055648	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
memo-1	2256	0.5662025469107264	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
ZK757.1	2256	0.5661336128485047	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
ras-1	2256	0.5631356031643462	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
F56C9.8	2256	0.5599616309777444	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
sup-12	2256	0.5499403792828425	(0.7372215686274509, 0.9986921568627452, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
T06A4.1	2256	0.5496610402858318	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
prx-19	2256	0.5487265441128001	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
tsp-9	2256	0.5476402596552625	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
inx-10	2256	0.5355173590297774	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
srr-1	2256	0.5077375567548487	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
cht-2	2256	0.5042031645348699	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
ftt-2	2256	0.503645024597525	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
tmem-24	2256	0.4990436029293882	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
pag-3	2256	0.4977373153173121	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
gdh-1	2256	0.4961838466383232	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
F40H3.1	2256	0.4957879091930577	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
C15H9.9	2256	0.495273284760429	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
his-71	2256	0.4947324060465402	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
src-2	2256	0.4945471052751063	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
F28F5.4	2256	0.493384046918256	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
M60.6	2256	0.4900264292932382	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
C38C3.4	2256	0.4836074130456787	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
ikb-1	2256	0.4725635267167437	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
C11E4.6	2256	0.4698753438251998	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
vab-9	2256	0.4613357857212514	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
nep-1	2256	0.4585979861128147	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
prdx-3	2256	0.453160771055071	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
Y54E10BL.3	2256	0.4473205476027578	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
F53C11.4	2256	0.4428216175003171	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
dlc-1	2256	0.4379090351324327	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
stn-1	2256	0.4335325564662468	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
K06A9.2	2256	0.422725357302414	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
nhr-125	2256	0.4193030921943581	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
wrt-5	2256	0.4184988650316391	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
T28F3.5	2256	0.4101193135067562	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
gpcp-2	2256	0.4023819728612871	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
cox-15	2256	0.3958382454120401	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
lpl-1	2256	0.3949724111870425	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
daf-36	2256	0.3916034728963625	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
F57G12.2	2256	0.3907947867171873	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
srh-211	2256	0.3823445120410338	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
znf-474	2256	0.3781092586347098	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
mop-25.1	2256	0.3733547795844221	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
B0546.4	2256	0.369050480722	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
nhr-98	2256	0.3651219089051155	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
srsx-34	2256	0.3631061021978641	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
nkcc-1	2256	0.3559169532970064	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
mrp-6	2256	0.3391375226018185	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
R02F11.3	2256	0.3388584298696238	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
Y41E3.1	2256	0.3383995444018629	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
gtr-1	2256	0.3376868981893478	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
R119.3	2256	0.3330325194623795	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
K11C4.2	2256	0.3280970779289209	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
ztf-27	2256	0.3241888712915765	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
glr-7	2256	0.3184937615098803	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
K05F1.6	2256	0.2983755001174306	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
R13H4.7	2256	0.2878309192428452	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
lmd-2	2256	0.1239959942623843	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7447114114114118, 0.9961942942942944, 0.0, 1.0)
C30A5.10	2742	0.7887535420569478	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
appg-1	2742	0.7636127839235234	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
cpg-19	2742	0.7555298774697757	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
idpp-4	2742	0.7417710730511692	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
M03C11.1	2742	0.7125293809082188	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
nas-7	2742	0.6946506120449182	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
E01G6.1	2742	0.6779571708477143	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
nas-6	2742	0.6776406105734462	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
rege-1	2742	0.674269819753699	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
lrx-1	2742	0.6610130423283102	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
lagr-1	2742	0.6585829364234281	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
sru-39	2742	0.6548424269686152	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
C48B4.13	2742	0.6450460445700906	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
pqn-26	2742	0.6340893626564819	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
C03F11.2	2742	0.6314096712726909	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
acr-25	2742	0.590522486628139	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
ets-4	2742	0.5868241114271886	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
str-56	2742	0.5738197358755304	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
dbn-1	2742	0.5643033109734555	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
atln-2	2742	0.5617677202165194	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
fbxa-220	2742	0.5493880852110485	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
nas-15	2742	0.5473010365886466	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
lgc-8	2742	0.5001215511651144	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
lgc-7	2742	0.4995326621389991	(0.7529078431372549, 0.9934607843137255, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
Y43F4A.1	2742	0.4935995130078943	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
nas-14	2742	0.4914568254800829	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
srv-4	2742	0.459774907352285	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
Y57E12AR.1	2742	0.4582522338899283	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
K03A11.6	2742	0.4480632632148345	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
sms-5	2742	0.4459293648836573	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
C14A4.12	2742	0.4296970293614238	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
srg-5	2742	0.4284937484796666	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
hum-1	2742	0.4231183471530719	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
gei-1	2742	0.4067791858168404	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
lin-14	2742	0.3742094977550662	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
dpy-30	2742	0.373809714305598	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
ZK1073.2	2742	0.3705416027414652	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
F56F11.2	2742	0.3649635563489115	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
cdc-50.B	2742	0.3557725079676611	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
Y61A9LA.4	2742	0.3458432424372798	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
hir-1	2742	0.3284145069037796	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
cerk-1	2742	0.322013929140765	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
sorf-2	2742	0.3170605232555817	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
ZK673.11	2742	0.2821414972095553	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
tom-1	2742	0.240986332262101	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7602281045751634, 0.9910194771241833, 0.0, 1.0)
F14H3.15	3302	0.3421300893731584	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
cyp-34A5	3302	0.2255455886122469	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
C33B4.5	5126	0.2037728169621105	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
Y48A6B.8	4533	0.24251021549467	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
ceh-84	5132	0.4147935116912948	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
clec-231	5729	0.3465789321617583	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
T25E4.2	5729	0.3347448895420304	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
vmo-1	6913	0.2679305670437086	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
mgl-3	6914	0.2359772920732077	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
nhr-27	6915	0.4084374145101163	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
F14H3.14	6915	0.332955005848693	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
tfbm-1	3910	0.6030655382230161	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
C25G6.3	3910	0.4385191710589549	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
ZC15.3	4537	0.2816719075099897	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
tkr-3	3911	0.5002603767081223	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
Y102A5C.40	3911	0.3532808423743444	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
Y37H2A.11	6357	0.5519006578280252	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)
ZK813.6	2743	0.8378607192231884	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
F30H5.3	2743	0.7698722935335194	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
pqn-73	2743	0.7617478181651038	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
W04E12.9	2743	0.7410176731711529	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
K02E10.6	2743	0.7190328436157025	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
C30G12.1	2743	0.710199166411502	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
F31E3.12	2743	0.7088829886833418	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
Y18H1A.9	2743	0.7036163823485891	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
R09E10.5	2743	0.7029049556361583	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
T13C2.2	2743	0.6889105310199573	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
spp-22	2743	0.6833235005113351	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
F49E10.2	2743	0.6753673118838753	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
wsp-1	2743	0.6743403131525795	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
nhr-21	2743	0.6705977267269632	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
VZK822L.2	2743	0.668252976233921	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
gmeb-2	2743	0.6597237671933174	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
C23H3.9	2743	0.6589656859529203	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
F43G6.8	2743	0.6583312139466682	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
ncx-2	2743	0.6579993261075433	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
Y18H1A.11	2743	0.6372542951398826	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
Y18H1A.14	2743	0.6280633196199689	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
Y47G6A.32	2743	0.6155945605949419	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
nhr-15	2743	0.6088993385690323	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
itm-2	2743	0.6059160422554098	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
srlf-27	2743	0.6050765844113315	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
htrl-1	2743	0.5835447189203045	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
Y41C4A.8	2743	0.5823151436986567	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
F09E10.6	2743	0.5800474040722491	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
K05F1.10	2743	0.5731315714866528	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
cyn-17	2743	0.5615629356943983	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
gei-13	2743	0.5611668024642522	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
sel-15	2743	0.5589804082336899	(0.7685941176470588, 0.9882294117647059, 0.0, 1.0)	(0.7775067736185395, 0.9852570409982179, 0.0, 1.0)
